,flag,program,value
39545,-ftree-loop-distribute-patterns,Pointers-void-Pointers-Prog,0.9369934896379456
39546,-mpc32,Pointers-void-Pointers-Prog,1.0212622222222223
39547,-fprofile-update=single,Pointers-void-Pointers-Prog,0.0
39548,-flive-patching=inline-only-static,Pointers-void-Pointers-Prog,0.0
39549,-fcx-fortran-rules,Pointers-void-Pointers-Prog,1.0169130626096896
39550,-gvariable-location-views,Pointers-void-Pointers-Prog,0.0
39551,-mavx256-split-unaligned-store,Pointers-void-Pointers-Prog,1.02688498802331
39552,-fearly-inlining,Pointers-void-Pointers-Prog,1.008808086078909
39553,-fsyntax-only,Pointers-void-Pointers-Prog,0.0
39554,-gcoff3,Pointers-void-Pointers-Prog,0.0
39555,-mpush-args,Pointers-void-Pointers-Prog,1.0052136930895443
39556,-fselective-scheduling,Pointers-void-Pointers-Prog,1.0237808314040722
39557,-fvpt,Pointers-void-Pointers-Prog,0.9902848544698288
39558,--write-dependencies,Pointers-void-Pointers-Prog,0.8799502242244053
39559,-fstack-reuse=none,Pointers-void-Pointers-Prog,0.8495840343561635
39560,-floop-block,Pointers-void-Pointers-Prog,0.9970675601736984
39561,-freorder-blocks-and-partition,Pointers-void-Pointers-Prog,0.9940760822542036
39562,-mrdpid,Pointers-void-Pointers-Prog,0.0
39563,-fforce-addr,Pointers-void-Pointers-Prog,1.0142890653967518
39564,-fnothrow-opt,Pointers-void-Pointers-Prog,1.0052790302917174
39565,-fipa-cp-clone,Pointers-void-Pointers-Prog,0.8711953637003738
39566,-fsched-critical-path-heuristic,Pointers-void-Pointers-Prog,1.000249571955077
39567,-mcx16,Pointers-void-Pointers-Prog,0.856085696139203
39568,-ftree-pre,Pointers-void-Pointers-Prog,0.8800144144354444
39569,-mglibc,Pointers-void-Pointers-Prog,1.0049674984151156
39570,-mbmi2,Pointers-void-Pointers-Prog,0.8529653826573901
39571,-fdbg-cnt-list,Pointers-void-Pointers-Prog,1.0204778041513909
39572,-ftree-loop-im,Pointers-void-Pointers-Prog,1.0177177643323063
39573,-gcoff2,Pointers-void-Pointers-Prog,0.0
39574,-p,Pointers-void-Pointers-Prog,0.9560258508307214
39575,-mieee-fp,Pointers-void-Pointers-Prog,1.0024005444225357
39576,-mpku,Pointers-void-Pointers-Prog,0.9735989392121084
39577,-minline-stringops-dynamically,Pointers-void-Pointers-Prog,1.0191381011597416
39578,-mavx,Pointers-void-Pointers-Prog,0.8888232338339981
39579,-fassume-phsa,Pointers-void-Pointers-Prog,0.0
39580,-fira-region=all,Pointers-void-Pointers-Prog,1.0033200984053214
39581,-fexcess-precision=fast,Pointers-void-Pointers-Prog,0.9992114753528069
39582,-fcf-protection=check,Pointers-void-Pointers-Prog,0.0
39583,-gtoggle,Pointers-void-Pointers-Prog,1.0071413544028611
39584,-fstack-check=no,Pointers-void-Pointers-Prog,0.8304450964221842
39585,-fdevirtualize-speculatively,Pointers-void-Pointers-Prog,0.0
39586,-mnop-mcount,Pointers-void-Pointers-Prog,0.0
39587,-fsel-sched-pipelining-outer-loops,Pointers-void-Pointers-Prog,1.0087608465334157
39588,-ginline-points,Pointers-void-Pointers-Prog,0.0
39589,-fsplit-stack,Pointers-void-Pointers-Prog,0.8642853253627322
39590,-fsched-pressure,Pointers-void-Pointers-Prog,1.0118550751867086
39591,--define-macro,Pointers-void-Pointers-Prog,0.0
39592,-mforce-drap,Pointers-void-Pointers-Prog,0.8659666380970019
39593,-F,Pointers-void-Pointers-Prog,0.0
39594,-fdefer-pop,Pointers-void-Pointers-Prog,0.9908110851756884
39595,-mavx2,Pointers-void-Pointers-Prog,1.0321203467077564
39596,-fsync-libcalls,Pointers-void-Pointers-Prog,0.9764856534155296
39597,-fbuiltin-,Pointers-void-Pointers-Prog,0.0
39598,-fpermitted-flt-eval-methods=ts-18661,Pointers-void-Pointers-Prog,0.0
39599,-fthread-jumps,Pointers-void-Pointers-Prog,1.0124231786317637
39600,-m3dnowa,Pointers-void-Pointers-Prog,0.0
39601,-mstackrealign,Pointers-void-Pointers-Prog,1.0013189162807723
39602,-fstack-usage,Pointers-void-Pointers-Prog,1.0093415249819904
39603,-mssse3,Pointers-void-Pointers-Prog,0.9888553905777392
39604,-w,Pointers-void-Pointers-Prog,1.0262429211997786
39605,-imultilib,Pointers-void-Pointers-Prog,0.0
39606,-fconstexpr-depth=0,Pointers-void-Pointers-Prog,1.0273922204186332
39607,-finline-limit=1,Pointers-void-Pointers-Prog,1.0139685159954177
39608,-floop-nest-optimize,Pointers-void-Pointers-Prog,0.9968632298816192
39609,-fschedule-insns,Pointers-void-Pointers-Prog,1.0037107727226589
39610,-fdump-noaddr,Pointers-void-Pointers-Prog,0.9818622212491586
39611,-freorder-blocks,Pointers-void-Pointers-Prog,1.049357007160602
39612,-fsched-rank-heuristic,Pointers-void-Pointers-Prog,0.9949098502479924
39613,-mshstk,Pointers-void-Pointers-Prog,0.0
39614,-fbuilding-libphobos-tests,Pointers-void-Pointers-Prog,0.0
39615,-msse5,Pointers-void-Pointers-Prog,1.0147941711621755
39616,-mstack-arg-probe,Pointers-void-Pointers-Prog,0.0
39617,-fvar-tracking-uninit,Pointers-void-Pointers-Prog,0.885919909525523
39618,-fpcc-struct-return,Pointers-void-Pointers-Prog,1.0194136854060192
39619,-fpack-struct=3,Pointers-void-Pointers-Prog,0.0
39620,-auxbase,Pointers-void-Pointers-Prog,0.0
39621,-fsched-stalled-insns=3,Pointers-void-Pointers-Prog,0.9901426160725424
39622,-fmax-errors=1,Pointers-void-Pointers-Prog,1.0164700767345316
39623,-fdump-final-insns=filename,Pointers-void-Pointers-Prog,1.0035796792680585
39624,-fdump-go-spec=filename,Pointers-void-Pointers-Prog,0.997093931474309
39625,-ftree-vrp,Pointers-void-Pointers-Prog,0.951394245101333
39626,-mxsavec,Pointers-void-Pointers-Prog,0.0
39627,-fuse-ld=gold,Pointers-void-Pointers-Prog,0.956870602288654
39628,-flto-report-wpa,Pointers-void-Pointers-Prog,0.0
39629,-fsplit-ivs-in-unroller,Pointers-void-Pointers-Prog,0.9922878373865508
39630,-fguess-branch-probability,Pointers-void-Pointers-Prog,0.9192354525213394
39631,-falign-functions,Pointers-void-Pointers-Prog,1.0237408667758552
39632,-fsso-struct=big-endian,Pointers-void-Pointers-Prog,0.0
39633,-fconserve-stack,Pointers-void-Pointers-Prog,0.9871658279121148
39634,-flimit-function-alignment,Pointers-void-Pointers-Prog,0.0
39635,-mpc64,Pointers-void-Pointers-Prog,0.872099756450026
39636,-ftls-model=local-dynamic,Pointers-void-Pointers-Prog,1.0133952722568504
39637,-fvisibility=hidden,Pointers-void-Pointers-Prog,0.866840892417156
39638,-ftree-parallelize-loops=2,Pointers-void-Pointers-Prog,0.9797602021299664
39639,--dumpdir,Pointers-void-Pointers-Prog,0.0
39640,-ffloat-store,Pointers-void-Pointers-Prog,0.9347348552646566
39641,-fcrossjumping,Pointers-void-Pointers-Prog,0.8981022736832388
39642,-gno-,Pointers-void-Pointers-Prog,0.0
39643,-frounding-math,Pointers-void-Pointers-Prog,0.988545042590415
39644,-fsignaling-nans,Pointers-void-Pointers-Prog,1.0037249696103383
39645,-flive-range-shrinkage,Pointers-void-Pointers-Prog,0.0
39646,-flra-remat,Pointers-void-Pointers-Prog,0.0
39647,-fdisable-,Pointers-void-Pointers-Prog,0.0
39648,-iwithprefixbefore,Pointers-void-Pointers-Prog,0.0
39649,-mrtd,Pointers-void-Pointers-Prog,0.9973659669034484
39650,-msse4,Pointers-void-Pointers-Prog,1.0112604815190795
39651,-ftree-builtin-call-dce,Pointers-void-Pointers-Prog,0.9186859313875184
39652,-gcoff,Pointers-void-Pointers-Prog,0.0
39653,-madx,Pointers-void-Pointers-Prog,0.8766194554836403
39654,-fsection-anchors,Pointers-void-Pointers-Prog,1.0064943408127272
39655,-gdwarf,Pointers-void-Pointers-Prog,0.0
39656,--no-warnings,Pointers-void-Pointers-Prog,0.9935635625989864
39657,-funit-at-a-time,Pointers-void-Pointers-Prog,0.979634494435399
39658,-mlarge-data-threshold=0,Pointers-void-Pointers-Prog,1.0204001190951475
39659,-mclflushopt,Pointers-void-Pointers-Prog,0.0
39660,-fdiagnostics-show-option,Pointers-void-Pointers-Prog,1.0146712613011946
39661,-mdump-tune-features,Pointers-void-Pointers-Prog,0.0
39662,-fconstexpr-depth=3,Pointers-void-Pointers-Prog,1.0089262043016058
39663,-fkeep-inline-functions,Pointers-void-Pointers-Prog,1.0159384895236812
39664,-mgeneral-regs-only,Pointers-void-Pointers-Prog,0.0
39665,-fvect-cost-model=dynamic,Pointers-void-Pointers-Prog,0.0
39666,-ftabstop=0,Pointers-void-Pointers-Prog,0.8673775182985577
39667,-fprofile-generate,Pointers-void-Pointers-Prog,1.020476940919115
39668,-fcprop-registers,Pointers-void-Pointers-Prog,1.012717246311965
39669,-mcall-ms2sysv-xlogues,Pointers-void-Pointers-Prog,0.0
39670,-fipa-struct-reorg,Pointers-void-Pointers-Prog,0.922096544639322
39671,-mavx512bitalg,Pointers-void-Pointers-Prog,0.0
39672,-fif-conversion2,Pointers-void-Pointers-Prog,1.029355900617938
39673,-fstdarg-opt,Pointers-void-Pointers-Prog,0.0
39674,-pedantic,Pointers-void-Pointers-Prog,0.9891675556360936
39675,-fdebug-types-section,Pointers-void-Pointers-Prog,0.9998607581717548
39676,-O1,Pointers-void-Pointers-Prog,1.031122591144609
39677,-fsched-stalled-insns-dep=3,Pointers-void-Pointers-Prog,1.0299341588520143
39678,-gsplit-dwarf,Pointers-void-Pointers-Prog,0.9977165343260054
39679,-fmessage-length=2,Pointers-void-Pointers-Prog,0.9593619554230848
39680,-fipa-bit-cp,Pointers-void-Pointers-Prog,0.0
39681,-fmem-report,Pointers-void-Pointers-Prog,1.0006121291144532
39682,-fira-algorithm=CB,Pointers-void-Pointers-Prog,0.999575764907472
39683,-fcf-protection=branch,Pointers-void-Pointers-Prog,0.0
39684,-finline-limit=3,Pointers-void-Pointers-Prog,1.0102518666403155
39685,-fmessage-length=0,Pointers-void-Pointers-Prog,1.0045039081332638
39686,-finit-real=snan,Pointers-void-Pointers-Prog,1.0190976372724516
39687,-fdevirtualize-at-ltrans,Pointers-void-Pointers-Prog,0.0
39688,-fconstexpr-loop-limit=0,Pointers-void-Pointers-Prog,0.0
39689,-mandroid,Pointers-void-Pointers-Prog,0.0
39690,-mrtm,Pointers-void-Pointers-Prog,1.0070337412558226
39691,-freorder-blocks-algorithm=stc,Pointers-void-Pointers-Prog,0.0
39692,-fwrapv-pointer,Pointers-void-Pointers-Prog,0.0
39693,-ftls-model=local-exec,Pointers-void-Pointers-Prog,0.9856293736289324
39694,-ftracer,Pointers-void-Pointers-Prog,0.933225753548431
39695,-fsched-stalled-insns-dep=0,Pointers-void-Pointers-Prog,1.0365598715261934
39696,-fstack-protector,Pointers-void-Pointers-Prog,1.011387653915255
39697,-m3dnow,Pointers-void-Pointers-Prog,0.9550237931441228
39698,-mxop,Pointers-void-Pointers-Prog,1.0288941123491244
39699,-fstack-reuse=all,Pointers-void-Pointers-Prog,0.8386160776353474
39700,-ftree-forwprop,Pointers-void-Pointers-Prog,0.9180797710824118
39701,-ffunction-cse,Pointers-void-Pointers-Prog,0.9992619632770818
39702,-fdwarf2-cfi-asm,Pointers-void-Pointers-Prog,1.0013646301802408
39703,-fisolate-erroneous-paths-dereference,Pointers-void-Pointers-Prog,0.0
39704,-msse,Pointers-void-Pointers-Prog,0.938216281124398
39705,-fcse-skip-blocks,Pointers-void-Pointers-Prog,0.9814212949366378
39706,-gstabs,Pointers-void-Pointers-Prog,0.9336504408341176
39707,-fstrong-eval-order,Pointers-void-Pointers-Prog,0.0
39708,-mavx512vl,Pointers-void-Pointers-Prog,0.0
39709,-ftrapping-math,Pointers-void-Pointers-Prog,0.9418031385474868
39710,-mno-align-stringops,Pointers-void-Pointers-Prog,0.8508801751463196
39711,-mvpclmulqdq,Pointers-void-Pointers-Prog,0.0
39712,-fPIC,Pointers-void-Pointers-Prog,0.9226692079536573
39713,-mprefer-avx128,Pointers-void-Pointers-Prog,1.0186071606791691
39714,-ffinite-math-only,Pointers-void-Pointers-Prog,1.037176571735626
39715,-fsched2-use-traces,Pointers-void-Pointers-Prog,1.0133986774371313
39716,-fira-algorithm=priority,Pointers-void-Pointers-Prog,0.9851150667078232
39717,-funroll-loops,Pointers-void-Pointers-Prog,1.0211161323797906
39718,-ftree-phiprop,Pointers-void-Pointers-Prog,0.8698291152930997
39719,-mlwp,Pointers-void-Pointers-Prog,1.0076898660162383
39720,-fprofile,Pointers-void-Pointers-Prog,0.9988615108702942
39721,-fpre-ipa-mem-report,Pointers-void-Pointers-Prog,1.0221621575821251
39722,-fcoarray=lib,Pointers-void-Pointers-Prog,1.0121615510403392
39723,-fbounds-check=on,Pointers-void-Pointers-Prog,0.0
39724,-mvzeroupper,Pointers-void-Pointers-Prog,1.0156066366510976
39725,-fargument-noalias,Pointers-void-Pointers-Prog,0.8783082188639187
39726,-m80387,Pointers-void-Pointers-Prog,1.0168144927120903
39727,-fsched-verbose=0,Pointers-void-Pointers-Prog,1.0099161086326651
39728,-fipa-icf-functions,Pointers-void-Pointers-Prog,0.0
39729,-Hf,Pointers-void-Pointers-Prog,0.0
39730,-fintrinsic-modules-path,Pointers-void-Pointers-Prog,0.0
39731,-msse4.1,Pointers-void-Pointers-Prog,0.9854313139754012
39732,-finit-real=-inf,Pointers-void-Pointers-Prog,0.9792202057524316
39733,-fsched-stalled-insns=2,Pointers-void-Pointers-Prog,1.0355348511419618
39734,-Hd,Pointers-void-Pointers-Prog,0.0
39735,-fmax-errors=3,Pointers-void-Pointers-Prog,0.911275080788807
39736,-ftree-parallelize-loops=0,Pointers-void-Pointers-Prog,0.8960636413267522
39737,-ftree-bit-ccp,Pointers-void-Pointers-Prog,0.8663652783413348
39738,-fvariable-expansion-in-unroller,Pointers-void-Pointers-Prog,0.9827900978500046
39739,-fsanitize-address-use-after-scope,Pointers-void-Pointers-Prog,0.0
39740,-fvar-tracking-assignments-toggle,Pointers-void-Pointers-Prog,1.016911348187311
39741,-gxcoff+,Pointers-void-Pointers-Prog,0.0
39742,-ftree-switch-conversion,Pointers-void-Pointers-Prog,0.849234161237957
39743,-fipa-reference,Pointers-void-Pointers-Prog,0.9971071176477396
39744,-std=gnu++1z,Pointers-void-Pointers-Prog,0.0
39745,-fira-verbose=1,Pointers-void-Pointers-Prog,0.8628844786568836
39746,-fmerge-constants,Pointers-void-Pointers-Prog,1.0071976923301704
39747,-fira-share-save-slots,Pointers-void-Pointers-Prog,1.0341092514411847
39748,-fdiagnostics-show-location=every-line,Pointers-void-Pointers-Prog,0.9980599167212012
39749,-msgx,Pointers-void-Pointers-Prog,0.0
39750,-fsched-interblock,Pointers-void-Pointers-Prog,1.004980056448415
39751,-fjump-tables,Pointers-void-Pointers-Prog,0.9902539649444814
39752,-mfsgsbase,Pointers-void-Pointers-Prog,1.0074651732422937
39753,-ftree-sra,Pointers-void-Pointers-Prog,0.8868075571894525
39754,-ftree-coalesce-inlined-vars,Pointers-void-Pointers-Prog,1.0080847938189557
39755,-ffat-lto-objects,Pointers-void-Pointers-Prog,1.0049708471933083
39756,-fipa-pure-const,Pointers-void-Pointers-Prog,0.9613412618597186
39757,-fplt,Pointers-void-Pointers-Prog,0.0
39758,-fdiagnostics-show-labels,Pointers-void-Pointers-Prog,0.0
39759,--all-warnings,Pointers-void-Pointers-Prog,1.0228329472731033
39760,-fipa-icf,Pointers-void-Pointers-Prog,0.0
39761,-ftime-report-details,Pointers-void-Pointers-Prog,0.0
39762,-fvtv-counts,Pointers-void-Pointers-Prog,0.0
39763,-ftree-loop-optimize,Pointers-void-Pointers-Prog,0.8734940238841893
39764,-ftree-lrs,Pointers-void-Pointers-Prog,0.9650943441509506
39765,-fgnat-encodings=gdb,Pointers-void-Pointers-Prog,0.0
39766,-Ofast,Pointers-void-Pointers-Prog,0.8788841121045947
39767,-mlarge-data-threshold=1,Pointers-void-Pointers-Prog,0.9592208337441518
39768,-ggdb,Pointers-void-Pointers-Prog,0.9989814474377192
39769,-ftree-slp-vectorize,Pointers-void-Pointers-Prog,0.9276898303442483
39770,-freg-struct-return,Pointers-void-Pointers-Prog,0.9026739776539991
39771,-Os,Pointers-void-Pointers-Prog,1.0079155011479732
39772,--preprocess,Pointers-void-Pointers-Prog,0.0
39773,-fconstexpr-loop-limit=2,Pointers-void-Pointers-Prog,0.0
39774,-fsingle-precision-constant,Pointers-void-Pointers-Prog,0.8924403056457465
39775,-muclibc,Pointers-void-Pointers-Prog,0.0
39776,-fuse-linker-plugin,Pointers-void-Pointers-Prog,1.0277826055841248
39777,-fcse-follow-jumps,Pointers-void-Pointers-Prog,0.963121098487177
39778,-fpack-struct=0,Pointers-void-Pointers-Prog,0.0
39779,--profile,Pointers-void-Pointers-Prog,1.0010937323658478
39780,-fsched-stalled-insns-dep,Pointers-void-Pointers-Prog,1.02331969038278
39781,-fPIE,Pointers-void-Pointers-Prog,1.0027321564086813
39782,-fvect-cost-model=unlimited,Pointers-void-Pointers-Prog,0.0
39783,-finline-functions-called-once,Pointers-void-Pointers-Prog,1.0177675638189632
39784,-mno-red-zone,Pointers-void-Pointers-Prog,0.9236433796929012
39785,-version,Pointers-void-Pointers-Prog,0.0
39786,-fbounds-check=safeonly,Pointers-void-Pointers-Prog,0.0
39787,-gnatO,Pointers-void-Pointers-Prog,0.0
39788,-minline-all-stringops,Pointers-void-Pointers-Prog,0.879608248309674
39789,-fargument-noalias-global,Pointers-void-Pointers-Prog,1.0062265358023723
39790,--include-prefix,Pointers-void-Pointers-Prog,0.0
39791,-fcombine-stack-adjustments,Pointers-void-Pointers-Prog,1.0259243699622922
39792,-floop-parallelize-all,Pointers-void-Pointers-Prog,0.8831867658815571
39793,-fdiagnostics-generate-patch,Pointers-void-Pointers-Prog,0.0
39794,-fira-verbose=0,Pointers-void-Pointers-Prog,1.028065513753235
39795,-fgcse-sm,Pointers-void-Pointers-Prog,1.0407907609961642
39796,-mclzero,Pointers-void-Pointers-Prog,0.0
39797,-mfma4,Pointers-void-Pointers-Prog,0.9897543101962992
39798,-fweb,Pointers-void-Pointers-Prog,0.8798603736594588
39799,-floop-flatten,Pointers-void-Pointers-Prog,1.0024005444225357
39800,-MT,Pointers-void-Pointers-Prog,0.0
39801,-flive-patching,Pointers-void-Pointers-Prog,0.0
39802,-fvect-cost-model,Pointers-void-Pointers-Prog,0.9532541461086474
39803,-fverbose-asm,Pointers-void-Pointers-Prog,1.0283634801332886
39804,-ftree-ter,Pointers-void-Pointers-Prog,0.9439210288904
39805,-aux-info,Pointers-void-Pointers-Prog,0.0
39806,-fasan-shadow-offset=3,Pointers-void-Pointers-Prog,0.0
39807,-fcompare-elim,Pointers-void-Pointers-Prog,0.9949812404789966
39808,-fstrict-overflow,Pointers-void-Pointers-Prog,1.014196119312641
39809,--write-user-dependencies,Pointers-void-Pointers-Prog,0.9099992607556284
39810,-fwhole-program,Pointers-void-Pointers-Prog,1.0017704200346444
39811,-mavx512ifma,Pointers-void-Pointers-Prog,0.0
39812,-m32,Pointers-void-Pointers-Prog,0.0
39813,--version,Pointers-void-Pointers-Prog,0.0
39814,-fcoarray=none,Pointers-void-Pointers-Prog,0.9391409545191982
39815,-finit-logical=true,Pointers-void-Pointers-Prog,1.0142745680972065
39816,-fdebug=level,Pointers-void-Pointers-Prog,0.0
39817,-MD,Pointers-void-Pointers-Prog,1.0192000946233652
39818,-fbranch-count-reg,Pointers-void-Pointers-Prog,0.998537412685524
39819,-fbuilding-libgcc,Pointers-void-Pointers-Prog,1.0034786688227426
39820,-fmax-errors=0,Pointers-void-Pointers-Prog,1.0112367462138323
39821,-I,Pointers-void-Pointers-Prog,0.0
39822,-include,Pointers-void-Pointers-Prog,0.0
39823,-ftrampolines,Pointers-void-Pointers-Prog,0.0
39824,-mclwb,Pointers-void-Pointers-Prog,0.0
39825,-mxsave,Pointers-void-Pointers-Prog,0.988519931562076
39826,-fstrict-aliasing,Pointers-void-Pointers-Prog,1.0053636462126958
39827,-flto-report,Pointers-void-Pointers-Prog,1.0398568432594018
39828,-foptimize-strlen,Pointers-void-Pointers-Prog,1.0052346335756497
39829,-fdiagnostics-show-location=once,Pointers-void-Pointers-Prog,0.9991750610007604
39830,-msse3,Pointers-void-Pointers-Prog,1.01498798538053
39831,-mprefetchwt1,Pointers-void-Pointers-Prog,0.0
39832,-o,Pointers-void-Pointers-Prog,0.0
39833,-ftree-loop-vectorize,Pointers-void-Pointers-Prog,0.0
39834,-ftemplate-depth=1,Pointers-void-Pointers-Prog,0.0
39835,-fsel-sched-reschedule-pipelined,Pointers-void-Pointers-Prog,0.9075839260430664
39836,-fconstexpr-depth=1,Pointers-void-Pointers-Prog,0.996375812097255
39837,-mf16c,Pointers-void-Pointers-Prog,1.005047037926932
39838,-freorder-functions,Pointers-void-Pointers-Prog,1.014359852281365
39839,-fipa-pta,Pointers-void-Pointers-Prog,0.8818103937265727
39840,-fno-threadsafe-statics,Pointers-void-Pointers-Prog,0.971203613133838
39841,-fversion-loops-for-strides,Pointers-void-Pointers-Prog,0.0
39842,-mavx512er,Pointers-void-Pointers-Prog,0.0
39843,-fstack-limit,Pointers-void-Pointers-Prog,0.0
39844,-fgnu-unique,Pointers-void-Pointers-Prog,0.9599765091965858
